age,two_year_recid,priors_count,length_of_stay,score,c_charge_degree_M,race_Other,sex_Male
0.08974359,0,0,0.00125,1,1,1,0
0.333333333,0,0,0.00125,1,1,1,0
0.358974359,1,0,0.0475,1,1,1,1
0.243589744,0,0.078947368,0.03625,1,0,0,0
0.102564103,1,0.263157895,0.0025,1,0,1,1
0.038461538,1,0.026315789,0.0025,1,0,0,1
0.217948718,1,0,0.00125,1,1,1,1
0.269230769,1,0.078947368,0.0025,1,0,1,1
0.397435897,0,0,0.00125,1,1,1,1
0.307692308,1,0.026315789,0.00875,1,1,0,1
0.153846154,0,0,0.01375,1,0,1,1
0.102564103,1,0.342105263,0,0,1,0,1
0.08974359,1,0.131578947,0.0025,1,0,1,1
0.371794872,1,0,0.0025,0,0,0,1
0.051282051,1,0.052631579,0.00875,0,0,0,1
0.794871795,0,0,0.00125,1,1,1,1
0.269230769,0,0,0.005,1,0,1,1
0.474358974,1,0.078947368,0.0875,1,1,0,1
0.243589744,1,0.605263158,0.0225,0,0,0,1
0.256410256,0,0.078947368,0.0025,1,1,1,1
0.487179487,0,0.105263158,0.01,1,0,1,1
0.153846154,0,0,0.00125,1,0,1,1
0.038461538,1,0.078947368,0.0225,0,1,0,1
0.102564103,0,0.052631579,0.03625,1,1,0,1
0.141025641,0,0.131578947,0.32375,1,0,1,1
0.08974359,0,0.026315789,0.00125,1,0,0,1
0.038461538,1,0,0.0025,1,0,1,1
0.397435897,0,0.026315789,0.0025,1,0,1,0
0.166666667,1,0.157894737,0.06125,1,1,0,1
0.320512821,0,0.078947368,0.00125,1,0,1,1
0.038461538,0,0,0.00125,1,0,0,1
0.217948718,0,0.026315789,0.0025,1,0,0,0
0.371794872,0,0.131578947,0.00375,1,0,0,1
0.358974359,1,0.052631579,0.00375,1,0,1,1
0.294871795,1,0.026315789,0.0725,1,0,1,1
0.128205128,0,0,0.00375,1,0,1,0
0.025641026,1,0,0.00375,1,0,0,0
0.217948718,1,0.578947368,0.00375,0,0,0,1
0.371794872,1,0.5,0.03875,0,0,0,0
0.08974359,1,0.105263158,0.00125,1,0,0,0
0.282051282,0,0,0.00125,1,0,1,0
0.076923077,0,0.052631579,0.04125,1,0,1,1
0.141025641,0,0,0.03625,1,0,1,0
0.064102564,1,0.052631579,0.0025,1,0,0,1
0.025641026,0,0,0.00125,1,0,0,0
0.141025641,1,0.157894737,0.00125,1,0,1,1
0.153846154,1,0.236842105,0.0025,1,1,0,1
0.166666667,1,0.026315789,0.0225,0,0,1,1
0.41025641,0,0.105263158,0.0175,1,0,0,0
0.038461538,1,0.078947368,0,1,0,0,1
0.333333333,1,0,0.00125,1,1,1,0
0.08974359,0,0.026315789,0,1,0,1,1
0.076923077,1,0.210526316,0.00125,1,0,1,1
0.166666667,0,0.026315789,0.0025,1,0,1,1
0.153846154,0,0.289473684,0.1475,0,0,0,1
0.141025641,0,0.026315789,0.0025,1,1,0,0
0.307692308,0,0.026315789,0.0025,1,0,0,1
0.5,1,0,0.0025,1,1,1,0
0.038461538,1,0,0.01,0,0,0,1
0.58974359,1,0.342105263,0.0025,1,0,0,1
0.102564103,0,0,0.00125,1,1,1,1
0.179487179,1,0.5,0.0025,0,0,0,1
0.192307692,0,0.105263158,0.0025,0,0,0,1
0.461538462,0,0.052631579,0.1225,1,0,1,1
0.269230769,0,0.052631579,0.00125,1,1,1,1
0.41025641,0,0.052631579,0.00125,1,1,1,1
0.025641026,1,0,0.00125,0,0,0,1
0.038461538,1,0.052631579,0.0975,1,0,1,1
0.294871795,1,0.263157895,0.22125,0,0,0,1
0.025641026,1,0.026315789,0.00625,1,0,0,1
0.5,0,0,0.0025,1,1,1,1
0.051282051,0,0.026315789,0.0025,0,0,1,1
0.115384615,0,0,0.055,1,0,1,1
0.128205128,0,0.052631579,0.00125,1,0,1,1
0.217948718,1,0.078947368,0.00125,1,1,0,1
0.141025641,0,0.026315789,0.0025,1,0,1,0
0.051282051,0,0,0.0025,1,1,0,1
0.217948718,1,0.105263158,0.4425,0,0,0,1
0.064102564,1,0,0.00125,1,0,1,1
0.320512821,1,0.078947368,0.00375,1,1,1,1
0.333333333,0,0.052631579,0,1,1,1,1
0.102564103,1,0.052631579,0,1,0,1,1
0.115384615,1,0,0.00625,1,1,1,1
0.461538462,0,0,0.00875,1,0,1,1
0.102564103,1,0.473684211,0.2475,0,0,0,1
0.128205128,1,0,0.00125,1,1,1,1
0.153846154,1,0.157894737,0.00375,1,0,0,1
0.41025641,0,0.078947368,0.015,1,0,1,1
0.064102564,0,0,0.0025,0,1,0,1
0.282051282,0,0,0,1,1,1,1
0.243589744,1,0.105263158,0.095,1,1,0,1
0.141025641,1,0.263157895,0.00375,0,0,1,1
0.179487179,1,0.131578947,0.00125,1,0,1,1
0.384615385,0,0.078947368,0.00125,1,0,1,1
0.192307692,0,0,0.00125,1,0,0,1
0.307692308,0,0.078947368,0.00125,1,0,1,1
0.051282051,1,0.315789474,0.045,0,0,0,1
0.269230769,0,0.078947368,0.0025,1,0,0,1
0.102564103,1,0.105263158,0.00375,1,0,1,1
0.153846154,0,0.105263158,0.0025,1,0,0,0
0.025641026,1,0.026315789,0.0025,1,1,1,1
0.064102564,1,0,0.00125,0,1,0,1
0.269230769,0,0,0.02375,1,1,1,1
0.102564103,1,0.157894737,0.0025,0,1,0,1
0.115384615,0,0.026315789,0.00375,1,1,0,1
0.102564103,1,0,0.00375,1,0,1,1
0.128205128,1,0.052631579,0.00375,1,1,0,1
0.615384615,0,0.078947368,0.00375,1,0,0,1
0.115384615,1,0,0.00125,1,0,0,0
0.038461538,1,0.026315789,0.07,0,0,1,1
0.115384615,0,0.026315789,0.00125,1,1,0,0
0.051282051,1,0.026315789,0.00125,1,0,1,1
0.217948718,1,0.315789474,0.00125,1,0,0,0
0.166666667,1,0.052631579,0.22125,1,0,0,0
0.076923077,1,0.026315789,0.00125,1,0,0,1
0.461538462,0,0,0.0025,1,1,0,1
0.474358974,1,0,0.0025,1,0,0,1
0.076923077,0,0.026315789,0.00375,1,1,1,1
0.307692308,0,0.078947368,0.00125,1,0,1,0
0.08974359,1,0.052631579,0.00125,1,1,1,1
0.41025641,1,0.026315789,0.0075,1,1,1,1
0.076923077,0,0,0.00125,1,1,1,1
0.269230769,1,0.342105263,0.0025,0,0,0,1
0.230769231,0,0,0.0025,1,1,0,1
0.166666667,0,0.131578947,0.00125,0,1,0,1
0.653846154,1,0.157894737,0.0025,1,0,1,1
0.192307692,1,0.289473684,0.0025,1,0,1,1
0.320512821,0,0.052631579,0.00125,1,0,1,1
0.282051282,0,0.236842105,0.00125,0,0,1,1
0.192307692,1,0,0.03,1,1,1,1
0.230769231,0,0,0.00125,1,0,0,1
0.115384615,1,0.342105263,0.0025,0,1,0,1
0.102564103,0,0.026315789,0.00125,1,0,1,1
0.038461538,0,0.026315789,0.00125,1,1,1,1
0.564102564,0,0,0.00125,1,1,1,0
0.179487179,1,0.368421053,0.00375,0,0,0,1
0.192307692,1,0,0.00125,1,1,1,1
0.064102564,0,0,0.00125,1,0,0,1
0.115384615,0,0.052631579,0.00125,1,0,0,1
0.153846154,0,0.052631579,0.00875,0,1,1,1
0.179487179,1,0.315789474,0.0025,0,1,0,1
0.064102564,1,0.052631579,0.14625,0,0,0,0
0.230769231,0,0.026315789,0.01875,0,1,1,1
0.115384615,0,0.026315789,0.0025,1,1,1,1
0.269230769,0,0.078947368,0.0025,1,0,1,0
0.025641026,1,0,0.00125,1,1,1,1
0.205128205,1,0,0.0375,1,1,1,1
0.051282051,1,0.026315789,0.025,0,0,1,1
0.153846154,1,0.078947368,0.01625,1,0,0,0
0.128205128,0,0,0.00375,1,0,1,0
0.128205128,0,0.026315789,0.0025,1,0,1,1
0.08974359,0,0.026315789,0.0025,1,0,0,1
0.141025641,0,0.026315789,0.00375,1,0,1,1
0.115384615,0,0,0.01125,1,0,1,1
0.333333333,0,0.157894737,0,1,0,1,1
0.192307692,1,0.131578947,0.0075,0,1,0,1
0.08974359,0,0.026315789,0.00125,1,0,1,1
0.166666667,0,0.026315789,0.00125,1,1,0,0
0.192307692,0,0,0.00125,1,1,1,1
0.205128205,1,0.026315789,0,1,1,1,1
0.012820513,0,0.026315789,0.00625,0,0,1,1
0.192307692,1,0.421052632,0.0425,0,1,0,1
0.282051282,0,0.105263158,0.0025,1,1,1,1
0.192307692,1,0.052631579,0,0,0,0,1
0.192307692,1,0.078947368,0.0125,1,0,0,0
0.051282051,0,0.052631579,0.00125,1,1,1,0
0.269230769,0,0.026315789,0.05,1,0,1,0
0.102564103,0,0,0.00125,1,0,1,1
0.051282051,0,0,0.0025,0,0,1,1
0.076923077,0,0,0.00125,1,1,1,1
0.179487179,0,0,0.0025,1,0,0,1
0.128205128,0,0.052631579,0.00125,1,1,0,1
0.179487179,1,0,0.0075,1,0,0,1
0.064102564,0,0,0.0025,1,1,0,0
0.141025641,0,0.105263158,0.00125,1,1,0,1
0.538461538,0,0,0.0175,1,0,1,0
0.230769231,1,0.184210526,0.01,1,0,1,0
0.179487179,0,0.210526316,0.0025,0,0,0,1
0.320512821,0,0,0.00125,1,1,1,0
0.064102564,1,0.026315789,0.0025,1,0,0,0
0.192307692,1,0.315789474,0.0025,0,0,0,1
0.115384615,0,0.026315789,0,1,0,0,1
0.128205128,0,0,0.0025,1,0,1,1
0.153846154,1,0.105263158,0.00125,0,1,1,1
0.346153846,1,0.394736842,0.00125,1,0,0,1
0.076923077,1,0.026315789,0.0275,1,0,1,1
0.230769231,1,0,0.00125,1,0,1,1
0.166666667,1,0.157894737,0.0025,1,0,1,1
0.166666667,0,0,0.00125,1,1,0,1
0.153846154,0,0.052631579,0.00875,1,0,1,1
0.179487179,0,0,0.0025,1,0,1,1
0.153846154,0,0.026315789,0.00375,1,1,0,0
0.102564103,0,0.052631579,0.00125,1,0,1,1
0.102564103,0,0.026315789,0.0025,1,0,0,0
0.076923077,1,0.052631579,0.025,0,0,0,1
0.243589744,0,0.078947368,0.0025,1,0,0,1
0.025641026,0,0,0.00125,1,1,0,0
0.243589744,0,0,0.0025,1,1,1,1
0.064102564,0,0.052631579,0.00125,1,1,1,0
0.128205128,1,0.210526316,0.005,1,0,0,1
0.08974359,1,0,0.00125,1,0,1,1
0.435897436,0,0.026315789,0.03125,1,0,1,1
0.243589744,1,0.105263158,0.00375,1,1,1,1
0.076923077,0,0,0.00125,1,0,1,1
0.333333333,0,0,0.0075,1,0,1,1
0.076923077,1,0.210526316,0.00125,0,0,0,1
0.064102564,0,0,0.00125,1,1,0,1
0.564102564,0,0,0.0025,1,0,1,1
0.051282051,0,0,0.00125,1,0,0,1
0.435897436,0,0,0.0175,1,0,0,1
0.141025641,1,0.078947368,0.0025,1,1,0,1
0.153846154,0,0.078947368,0.00375,1,0,0,1
0.512820513,0,0.026315789,0.01375,1,0,1,1
0.076923077,1,0.026315789,0.00125,1,1,0,1
0.115384615,1,0.026315789,0.01875,1,0,1,1
0.474358974,0,0.184210526,0.00125,0,0,1,1
0.076923077,1,0.131578947,0.0025,1,0,0,1
0.025641026,1,0,0.00375,0,0,1,0
0.153846154,0,0,0.00125,1,1,0,0
0.128205128,0,0.105263158,0.0375,1,0,0,1
0.051282051,1,0.026315789,0.0025,1,1,0,1
0.243589744,1,0,0.0025,1,1,1,0
0.205128205,0,0.078947368,0.0075,1,1,1,1
0.064102564,0,0,0.005,0,1,0,1
0.230769231,1,0.026315789,0.02375,1,0,1,1
0.064102564,0,0.157894737,0.00125,1,0,0,1
0.333333333,0,0,0.0025,1,1,1,1
0.076923077,1,0,0.00125,1,0,0,1
0.358974359,0,0,0.0025,1,1,0,1
0.179487179,1,0,0,1,1,0,0
0.487179487,0,0.105263158,0.00375,1,0,0,1
0.153846154,0,0.026315789,0.00125,1,1,1,0
0.153846154,1,0.184210526,0.75375,0,0,0,1
0.320512821,1,0.184210526,0.0025,1,0,0,1
0.217948718,1,0.026315789,0.00625,1,1,1,1
0.128205128,0,0,0.00125,1,0,1,1
0.038461538,1,0,0.00625,0,0,1,1
0.205128205,0,0.026315789,0.00125,1,0,1,1
0.423076923,1,0.5,0.00375,0,0,0,1
0.038461538,1,0,0.0025,0,1,0,1
0.487179487,1,0.263157895,0.0525,1,0,1,0
0.128205128,0,0.131578947,0.035,1,1,0,1
0.141025641,0,0.052631579,0.005,1,0,1,1
0.320512821,0,0.105263158,0.06,1,0,1,1
0.243589744,0,0.052631579,0.0025,1,1,1,1
0.576923077,0,0.052631579,0.0025,1,1,0,1
0.423076923,1,0.078947368,0.0025,1,0,1,1
0.602564103,1,0.052631579,0.0075,1,1,0,1
0.5,1,0.368421053,0.025,1,0,1,1
0.08974359,0,0,0.0025,0,0,0,1
0.038461538,1,0,0,1,0,1,1
0.179487179,0,0.026315789,0.00125,1,0,0,1
0.179487179,1,0.210526316,0.00125,0,0,1,1
0.08974359,0,0,0,1,1,1,1
0.153846154,0,0,0.00125,1,0,1,1
0.371794872,1,0.368421053,0.00125,0,0,0,1
0.615384615,0,0.026315789,0.00125,1,0,1,1
0.256410256,1,0.131578947,0.00375,1,1,1,1
0.551282051,1,0.526315789,0.03875,1,1,0,1
0.217948718,0,0.052631579,0.00125,1,0,1,1
0.025641026,0,0,0.0025,1,0,0,1
0.192307692,0,0.052631579,0,1,0,1,0
0.371794872,0,0.105263158,0.00125,1,1,0,0
0.192307692,1,0.184210526,0.09875,1,0,0,1
0.205128205,1,0.315789474,0.015,0,0,0,1
0.243589744,1,0.105263158,0.0025,1,0,1,1
0.256410256,0,0,0.0025,1,0,1,1
0.487179487,0,0,0.01,1,1,1,1
0.217948718,1,0,0.0025,1,0,1,1
0.205128205,1,0.052631579,0.00125,1,0,1,1
0.115384615,0,0.026315789,0.00125,1,1,1,1
0.153846154,1,0.184210526,0.00125,0,0,0,1
0.538461538,0,0.026315789,0.00125,1,0,0,1
0.051282051,1,0,0.04125,1,0,1,1
0.102564103,1,0.078947368,0.0425,0,0,0,1
0.115384615,0,0.078947368,0.00125,1,1,1,1
0.166666667,0,0,0.00125,1,0,1,1
0.141025641,0,0.026315789,0.00125,1,0,1,1
0.076923077,0,0,0.0025,1,0,1,1
0.141025641,1,0.131578947,0.00125,0,0,0,1
0.051282051,0,0.052631579,0.00375,0,0,0,0
0.551282051,0,0,0.00375,1,1,1,1
0.205128205,0,0.394736842,0.00875,1,0,0,1
0.615384615,0,0.052631579,0.07125,1,1,1,1
0.243589744,1,0.052631579,0.00125,1,0,0,1
0.051282051,1,0,0.00375,1,0,1,1
0.115384615,1,0.342105263,0.01875,1,0,0,1
0.025641026,1,0,0.015,1,1,1,1
0.217948718,1,0,0.0025,1,0,0,0
0.282051282,0,0.105263158,0.00375,1,0,1,0
0.243589744,1,0.105263158,0.10375,1,1,1,1
0.153846154,1,0,0.00125,1,1,0,1
0.179487179,0,0.131578947,0.0125,1,0,0,1
0.358974359,0,0,0.0025,1,0,1,1
0.192307692,1,0,0.00125,0,0,1,1
0.076923077,0,0.105263158,0.00125,0,1,1,1
0.153846154,0,0.473684211,0.0225,0,1,0,1
0.435897436,0,0.026315789,0.005,1,0,1,0
0.038461538,1,0,0.00125,1,0,1,1
0.256410256,1,0.026315789,0.00125,1,0,1,1
0.358974359,0,0,0.0025,1,1,1,0
0.333333333,0,0.026315789,0.0025,1,0,1,1
0.076923077,0,0.026315789,0.1775,1,0,0,1
0.064102564,0,0,0.00375,1,0,0,1
0.115384615,1,0.052631579,0.00125,1,0,1,1
0.102564103,1,0.368421053,0,0,0,0,1
0.051282051,0,0,0.00125,0,0,0,1
0.102564103,1,0.105263158,0.00125,1,0,1,0
0.064102564,1,0,0.00125,0,0,1,1
0.448717949,0,0.026315789,0.00125,1,1,1,0
0.025641026,1,0,0.00125,1,1,0,1
0.346153846,0,0.026315789,0.00375,1,0,0,0
0.025641026,0,0,0.0025,1,0,0,0
0.08974359,1,0.105263158,0.00125,0,0,0,1
0.423076923,1,0.184210526,0.005,1,1,0,1
0.102564103,1,0.105263158,0.00375,1,0,1,1
0.217948718,1,0.184210526,0.0025,1,0,0,1
0.333333333,0,0,0.00375,1,0,0,1
0.333333333,1,0,0.00125,1,0,0,1
0.166666667,0,0,0.00625,1,1,0,0
0.538461538,0,0.026315789,0.02375,1,0,1,1
0.217948718,0,0,0.00125,1,1,0,0
0.217948718,1,0.026315789,0.00125,1,0,0,1
0.397435897,1,0.368421053,0.15375,1,1,0,0
0.461538462,0,0.289473684,0.1625,0,0,0,1
0.217948718,0,0,0.0025,1,1,1,1
0.192307692,1,0,0.0025,1,1,1,0
0.08974359,0,0.052631579,0.08125,1,1,1,1
0.230769231,1,0.131578947,0.00125,1,0,1,0
0.051282051,0,0,0.00125,1,1,1,0
0.192307692,0,0.052631579,0.01875,1,0,1,1
0.269230769,0,0.052631579,0.00375,1,1,1,1
0.205128205,0,0.078947368,0.0025,0,1,0,1
0.243589744,1,0.289473684,0.0025,0,0,1,1
0.166666667,0,0.026315789,0.00125,1,1,1,1
0.448717949,0,0,0.00125,1,1,1,0
0.128205128,0,0.263157895,0.00125,1,0,0,1
0.08974359,0,0.078947368,0.0025,0,1,0,0
0.153846154,1,0.026315789,0.0025,1,0,1,1
0.192307692,0,0.184210526,0.00125,1,1,1,0
0.153846154,1,0.026315789,0.0425,0,0,1,1
0.41025641,0,0.210526316,0.015,1,0,1,1
0.064102564,1,0,0.005,1,0,0,0
0.08974359,1,0.157894737,0.00625,1,0,0,1
0.320512821,1,0.026315789,0.0075,1,1,0,1
0.294871795,0,0,0.0025,1,0,1,0
0.08974359,0,0,0.00125,1,1,1,0
0.051282051,1,0.026315789,0.00125,1,0,0,1
0.448717949,0,0.052631579,0.00125,1,0,0,1
0.282051282,0,0.526315789,0.0025,1,0,0,1
0.307692308,0,0,0.00875,1,1,0,1
0.294871795,0,0,0.0025,1,0,1,1
0.307692308,1,0.184210526,0.0025,1,0,0,1
0.064102564,1,0.026315789,0.15125,1,0,0,1
0.141025641,0,0.105263158,0.0025,1,0,0,1
0.08974359,0,0.026315789,0.0025,1,0,1,1
0.08974359,0,0.052631579,0.07375,1,0,0,1
0.076923077,0,0.078947368,0.00875,1,1,0,1
0.41025641,1,0.078947368,0.0325,1,1,1,1
0.076923077,1,0.026315789,0.00875,0,1,0,1
0.08974359,0,0,0.00125,1,1,1,0
0.141025641,0,0,0.0025,1,1,0,1
0.08974359,0,0.026315789,0.00125,1,0,0,1
0.166666667,0,0.052631579,0.00375,1,1,0,1
0.166666667,0,0.026315789,0.0025,1,1,1,1
0.179487179,1,0.052631579,0.04125,0,0,1,0
0.371794872,1,0.026315789,0.00375,1,1,0,1
0.384615385,1,0,0.0125,1,0,0,0
0.08974359,0,0.052631579,0.0025,1,1,1,1
0.282051282,0,0,0.00125,1,1,1,0
0.128205128,0,0.131578947,0.00125,0,0,0,0
0.051282051,0,0,0.00375,1,0,1,1
0.025641026,1,0.026315789,0.00125,1,1,0,1
0.076923077,0,0,0.04625,0,0,1,0
0.205128205,1,0.026315789,0.0025,1,1,0,1
0.128205128,0,0.315789474,0.0025,1,0,0,1
0.051282051,1,0.052631579,0.00125,1,0,0,1
0.269230769,0,0.026315789,0.00125,1,0,1,1
0.166666667,1,0.105263158,0.0025,1,1,0,1
0.217948718,1,0.605263158,0.00375,0,0,0,0
0.051282051,1,0.052631579,0.04375,0,1,0,0
0.141025641,0,0,0.00125,1,0,0,1
0.487179487,0,0.078947368,0.01875,1,1,0,1
0.192307692,0,0,0.00125,1,0,0,1
0.384615385,1,0.052631579,0.0025,1,0,0,1
0.525641026,0,0.078947368,0.00375,1,1,1,1
0.205128205,1,0.026315789,0.00125,1,0,1,1
0.076923077,0,0.315789474,0.0225,0,1,0,1
0.064102564,1,0.052631579,0.0025,1,0,0,1
0.179487179,1,0.105263158,0.00125,0,0,1,1
0.141025641,0,0,0.0025,1,0,0,1
0.08974359,1,0.552631579,0.1475,0,0,0,1
0.666666667,0,0,0.0025,1,1,0,1
0.064102564,1,0.105263158,0.18,0,0,0,1
0.141025641,1,0.052631579,0.0025,1,0,0,1
0.102564103,1,0.105263158,0.00125,0,0,0,0
0.294871795,0,0.026315789,0.0025,1,1,0,1
0.115384615,0,0.078947368,0.00125,1,0,0,1
0.217948718,1,0.368421053,0.00125,0,1,0,1
0.576923077,0,0.052631579,0.005,1,0,1,1
0.320512821,1,0.210526316,0.43625,1,0,0,1
0.41025641,0,0.026315789,0.0025,1,0,1,1
0.333333333,0,0.052631579,0.0025,1,0,0,1
0.256410256,0,0.394736842,0.0025,0,0,0,1
0.141025641,0,0.026315789,0.015,0,1,1,1
0.051282051,1,0,0,1,0,0,1
0.051282051,0,0.052631579,0.00125,1,0,0,1
0.179487179,1,0.236842105,0.00625,1,1,1,1
0.448717949,0,0,0.00625,1,1,1,1
0.269230769,0,0.105263158,0.05125,1,0,0,1
0.192307692,0,0,0.00125,1,1,1,1
0.051282051,0,0,0.0025,1,0,1,1
0.358974359,0,0,0.00125,1,1,1,0
0.141025641,0,0.052631579,0.06375,1,1,0,1
0.358974359,0,0,0,1,1,1,1
0.307692308,0,0,0.00125,1,1,1,1
0.166666667,1,0.236842105,0.14625,0,0,1,1
0.243589744,0,0.026315789,0.0025,1,1,1,1
0.333333333,0,0.078947368,0.00125,1,0,1,1
0.064102564,0,0,0.015,1,0,1,0
0.41025641,0,0.026315789,0.0125,1,0,1,1
0.179487179,0,0,0.01,1,0,1,1
0.461538462,0,0.289473684,0.0025,0,0,0,1
0.230769231,1,0.078947368,0.035,1,0,1,0
0.051282051,1,0,0.00125,0,0,0,1
0.076923077,1,0.131578947,0.02375,1,0,1,1
0.102564103,0,0,0.00125,1,1,0,0
0.217948718,1,0,0,1,0,1,0
0.320512821,0,0.052631579,0.0025,1,0,1,1
0.346153846,1,0,0.00125,0,0,1,0
0.051282051,1,0.052631579,0.015,0,0,1,1
0.282051282,0,0,0.00125,1,1,1,1
0.217948718,0,0.078947368,0.0025,1,1,1,1
0.051282051,0,0,0,1,0,1,1
0.551282051,0,0,0.00375,1,1,1,1
0.230769231,0,0,0.00125,1,0,1,1
0.08974359,1,0.052631579,0.0025,1,0,0,1
0.282051282,0,0,0.0025,1,0,0,1
0.038461538,0,0.026315789,0.0025,0,0,1,1
0.346153846,0,0.184210526,0.0025,1,0,0,1
0.243589744,0,0,0.00125,1,0,1,1
0.051282051,1,0.131578947,0.00625,0,0,1,1
0.153846154,0,0,0.00125,1,1,0,0
0.166666667,1,0.078947368,0.0025,1,0,1,1
0.397435897,1,0.026315789,0.00125,1,1,0,1
0.448717949,0,0.026315789,0.0025,1,1,1,1
0.141025641,0,0,0.00125,1,0,0,1
0.128205128,1,0.026315789,0.00125,1,1,1,0
0.076923077,0,0.184210526,0.0025,0,1,0,1
0.269230769,0,0.131578947,0.00625,1,0,0,1
0.269230769,1,0,0.0025,1,0,1,0
0.256410256,0,0.026315789,0.005,1,1,0,1
0.307692308,0,0,0.00125,1,0,0,1
0.487179487,0,0,0.00125,1,1,1,1
0.525641026,1,0.026315789,0.00125,1,0,1,1
0.256410256,0,0,0.0025,1,0,0,1
0.128205128,0,0.210526316,0.05125,1,0,0,1
0.166666667,1,0.026315789,0.04125,1,0,1,1
0.384615385,1,0.289473684,0.07125,1,1,0,1
0.435897436,0,0.052631579,0.0025,1,1,1,1
0.333333333,1,0.157894737,0.24375,1,0,0,1
0.5,1,0.421052632,0.01625,1,1,0,1
0.08974359,1,0.078947368,0.10125,0,1,0,1
0.243589744,1,0,0.00125,1,1,1,0
0.102564103,1,0.026315789,0.00125,0,0,1,0
0.256410256,0,0,0.00125,1,0,1,0
0.141025641,1,0,0.43,1,0,1,0
0.243589744,1,0.078947368,0.00375,1,1,1,1
0.192307692,1,0.026315789,0.01375,0,0,1,1
0.179487179,1,0.026315789,0.025,1,0,0,1
0.269230769,0,0,0.00125,1,1,1,1
0.269230769,0,0,0.0025,1,0,1,1
0.205128205,0,0.026315789,0.03,1,0,0,1
0.051282051,0,0,0.0025,1,0,0,1
0.320512821,1,0,0.00125,0,0,1,1
0.358974359,0,0,0.00125,1,1,0,1
0.064102564,0,0.026315789,0.00125,1,0,0,0
0.141025641,0,0.131578947,0.0025,1,0,0,0
0.076923077,0,0,0.0025,1,0,1,1
0.474358974,0,0.710526316,0.0025,1,1,1,1
0.038461538,0,0.026315789,0.00125,1,0,1,1
0.397435897,0,0.105263158,0.045,1,1,0,1
0.128205128,0,0.105263158,0.00125,1,0,0,0
0.025641026,1,0,0,1,0,0,1
0.115384615,1,0.026315789,0.0025,1,1,1,1
0.141025641,1,0.157894737,0.00125,1,0,1,1
0.102564103,1,0,0.0025,1,0,1,1
0.051282051,0,0,0.00125,0,0,0,1
0.064102564,1,0.131578947,0.0025,1,0,0,1
0.102564103,1,0.157894737,0.00375,1,0,0,1
0.102564103,1,0.236842105,0.0025,1,1,0,1
0.115384615,1,0,0,1,1,1,1
0.397435897,0,0.026315789,0.00625,1,1,1,1
0.153846154,1,0.026315789,0,1,0,1,1
0.141025641,0,0,0.00125,1,0,1,1
0.346153846,0,0.026315789,0.00375,1,1,0,1
0.512820513,1,0.105263158,0.0025,1,0,0,0
0.064102564,0,0,0.00125,1,0,0,1
0.08974359,1,0.210526316,0.0375,1,0,0,1
0.192307692,1,0,0.0025,0,1,0,1
0.064102564,0,0.105263158,0.00375,0,0,1,1
0.243589744,0,0,0.15875,1,0,1,1
0.025641026,1,0.052631579,0.00125,0,0,0,1
0.461538462,1,0.105263158,0.0025,1,0,0,1
0.653846154,0,0,0.00125,1,1,1,1
0.102564103,0,0,0.00375,1,0,1,1
0.230769231,1,0.236842105,0.0025,1,1,1,1
0.128205128,0,0,0.00125,1,0,0,1
0.435897436,1,0.078947368,0.04,1,1,0,1
0.217948718,0,0.052631579,0.00125,1,1,0,1
0.153846154,0,0,0.00125,1,0,1,1
0.166666667,1,0.184210526,0.06875,1,0,0,1
0.461538462,0,0.052631579,0.05,1,1,1,1
0.153846154,0,0.026315789,0.00125,1,0,1,0
0.333333333,0,0.052631579,0.00375,1,0,0,1
0.307692308,0,0,0.00875,1,1,1,1
0.141025641,1,0,0.0025,1,1,0,1
0.025641026,1,0,0.00125,1,1,1,1
0.064102564,0,0,0.00125,1,1,1,0
0.320512821,0,0,0.0025,1,1,0,1
0.128205128,1,0.236842105,0.0025,0,0,0,1
0.115384615,1,0.157894737,0.05,1,0,0,1
0.128205128,1,0.131578947,0.0025,1,1,0,1
0.294871795,1,0.026315789,0.0025,1,0,1,1
0.166666667,0,0,0.00625,0,1,1,0
0.128205128,1,0.026315789,0,1,1,1,1
0.08974359,0,0,0.0025,1,1,0,1
0.08974359,1,0.289473684,0.0375,0,1,0,1
0.08974359,1,0.184210526,0.16,0,0,0,1
0.320512821,1,0.289473684,0.09625,1,0,1,1
0.179487179,0,0,0.0025,1,0,0,1
0.076923077,1,0.078947368,0.00125,1,1,1,0
0.423076923,0,0.026315789,0.0025,1,1,1,1
0.525641026,0,0.078947368,0.01125,1,0,0,1
0.051282051,0,0,0.0025,1,0,1,1
0.064102564,0,0.052631579,0.02375,1,0,0,1
0.256410256,0,0,0.0025,1,1,0,0
0.256410256,1,0.078947368,0.00625,1,0,0,1
0.205128205,1,0.131578947,0.005,1,1,0,1
0.525641026,1,0,0.00125,1,1,1,1
0.269230769,1,0.447368421,0.2275,1,0,1,1
0.538461538,0,0.315789474,0.0025,1,0,0,1
0.384615385,0,0,0.0025,1,1,0,1
0.192307692,0,0.263157895,0.1475,0,0,1,1
0.076923077,0,0.026315789,0.005,0,0,0,0
0.256410256,0,0,0.00375,1,0,1,0
0.128205128,1,0.289473684,0.0025,0,0,0,1
0.294871795,0,0.184210526,0.07375,0,0,0,1
0.076923077,1,0.052631579,0.0025,1,0,0,1
