ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
0.508196721,0.157303371,0.041775457,0.187335092,0.227848101,0.052631579,0.052631579,0.95,0.469879518,0.192307692,0,0.16,0,0,0,0.198275862,0.149066713,0.21875,0.071088683,0.055555556,0.88,0
0.459016393,0.149812734,0.039164491,0.126649077,0.189873418,0,0,0.72,0.036144578,0.173076923,0,0.61,0,0,0,0.224137931,0.127388535,0.09375,0.045454545,0,1,0
0.491803279,0.053682896,0.01305483,0.063324538,0.202531646,0,0,1,1,0.153846154,0.105263158,0.19,0,0.151515152,0.151515152,0.202586207,0.149066713,0.1875,0.071088683,0.111111111,0.75,0
0.786885246,0.305867665,0.005221932,0.176781003,0.278481013,0,0,1,1,0.240384615,0.052631579,0.35,1,0.03030303,0.03030303,0.038793103,0.193205945,0.03125,0.045454545,0,0.43,1
0.639344262,0.192259675,0.005221932,0.129287599,0.202531646,0.105263158,0,0.89,0.602409639,0.230769231,0.052631579,0.37,1,0,0,0.125,0.106157113,0.0625,0.045454545,0.055555556,0.44,1
0.868852459,0.461922597,0.036553525,0.303430079,0.291139241,0,0,0.96,0.590361446,0.067307692,0,0.26,0.142975435,0,0,0.034482759,0.141223485,0.0625,0,0,0.5,1
0.704918033,0.219725343,0.002610966,0.182058047,0.075949367,0,0,1,1,0.105769231,0.052631579,0.38,1,0.045454545,0.045454545,0.422413793,0.149066713,0.09375,0.045454545,0.055555556,0.83,0
0.524590164,0.370786517,0.015665796,0.192612137,0.139240506,0.052631579,0.052631579,0.92,0.012048193,0.115384615,0.210526316,0.17,0,0.121212121,0.121212121,0.077586207,0.227176221,0.1875,0,0.055555556,0.78,0
0.639344262,0.367041199,0.146214099,0.327176781,0.227848101,0.052631579,0.052631579,0.95,0.108433735,0.182692308,0,0.37,0.041666667,0.03030303,0.03030303,0.077586207,0.141223485,0.09375,0.090909091,0,0.75,1
0.672131148,0.107365793,0.010443864,0.089709763,0.113924051,0,0,1,1,0.096153846,0.157894737,0.5,0,0.015151515,0.015151515,0.159482759,0.016985138,0.09375,0.045454545,0.055555556,0.83,0
0.491803279,0.164794007,0.036553525,0.142480211,0.075949367,0.052631579,0.052631579,1,1,0.057692308,0,0.33,0.25,0,0,0.405172414,0.212314225,0.09375,0,0.055555556,0.8,0
0.754098361,0.305867665,0.002610966,0.255936675,0.227848101,0.052631579,0.052631579,0.9,0.843373494,0.192307692,0.105263158,0.2,0.375,0,0,0.120689655,0.055201699,0.125,0.045454545,0,1,1
0.852459016,0.343320849,0.039164491,0.229551451,0.101265823,0,0,1,1,0.076923077,0,0.25,0.916666667,0,0,0.155172414,0.141223485,0.15625,0.06351081,0,1,1
0.836065574,0.260923845,0.002610966,0.147757256,0.278481013,0,0,1,1,0.230769231,0.105263158,0.29,0,0.03030303,0.03030303,0.064655172,0.149066713,0.09375,0.045454545,0.055555556,0.36,0
0.68852459,0.279650437,0.310704961,0.44591029,0.025316456,0,0,0.5,0.13253012,0.019230769,0,0,0.208333333,0,0,0.034482759,0.149066713,0.03125,0.071088683,0.081335314,0.5,0
0.409836066,0.174781523,0.026109661,0.137203166,0.392405063,0,0,0.94,0.036144578,0.307692308,0.052631579,0.5,0.041666667,0.03030303,0.03030303,0.327586207,0.10403397,0.09375,0.045454545,0.111111111,0.63,1
0.68852459,0.327091136,0.018276762,0.224274406,0.683544304,0,0,0.98,0.289156627,0.528846154,0.052631579,0.36,0,0.015151515,0.015151515,0.142241379,0.116772824,0.15625,0.136363636,0.055555556,0.67,1
0.557377049,0.148564295,0.028720627,0.094986807,0.17721519,0,0,1,1,0.144230769,0.052631579,0.87,0,0.015151515,0.015151515,0.448275862,0.072186837,0.03125,0,0.055555556,1,0
0.737704918,0.595505618,0.031331593,0.327176781,0.379746835,0,0,0.9,0.156626506,0.288461538,0,0.3,0.458333333,0,0,0.025862069,0.106157113,0.1875,0.181818182,0.055555556,0.61,1
0.62295082,0.076154806,0.015665796,0.414248021,0.341772152,0,0,0.89,0.21686747,0.048076923,0.052631579,0.14,1,0.015151515,0.015151515,0.271551724,0.141223485,0.09375,0,0.166666667,0.45,1
0.524590164,0.245942572,0.044386423,0.208443272,0.113924051,0.263157895,0.263157895,1,1,0.086538462,0,0.56,0.916666667,0,0,0.379310345,0.163481953,0.09375,0.045454545,0.055555556,1,0
0.901639344,0.207240949,0.028720627,0.179419525,0.291139241,0,0,1,1,0.269230769,0.052631579,0.13,0.142975435,0,0,0.00862069,0.141223485,0.03125,0,0,0.22,1
0.573770492,0.22721598,0.005221932,0.171503958,0.088607595,0,0,0.58,0.012048193,0.115384615,0.105263158,0.67,0.25,0,0,0.017241379,0.121019108,0.0625,0.181818182,0,0.78,1
0.803278689,0.2721598,0.007832898,0.145118734,0.341772152,0,0,1,1,0.259615385,0.210526316,0.26,0,0.015151515,0,0.030172414,0.18895966,0.0625,0.090909091,0,0.36,1
0.540983607,0.09113608,0.010443864,0.09762533,0.303797468,0,0,1,1,0.240384615,0.105263158,0.32,0.166666667,0.03030303,0.03030303,0.232758621,0.167728238,0.1875,0.136363636,0.166666667,0.71,1
0.590163934,0.335830212,0.005221932,0.255936675,0.278481013,0,0,1,1,0.221153846,0.052631579,0.17,0.083333333,0.060606061,0.060606061,0.137931034,0.074309979,0.28125,0.045454545,0.166666667,0.69,1
0.475409836,0.192259675,0.005221932,0.155672823,0.392405063,0.052631579,0.052631579,0.97,0.060240964,0.317307692,0.157894737,0.18,0,0,0,0.012931034,0.149066713,0.09375,0.045454545,0,0.42,0
0.852459016,0.390761548,0.028720627,0.306068602,0.240506329,0,0,1,1,0.182692308,0.052631579,0.21,0.416666667,0,0,0.00862069,0.121019108,0.125,0.045454545,0,0.4,1
0.62295082,0.173533084,0.007832898,0.10817942,0.506329114,0.052631579,0,0.98,0.240963855,0.394230769,0.421052632,0.61,0.142975435,0,0,0.142241379,0.256900212,0.0625,0.590909091,0.055555556,0.73,1
0.737704918,0.213483146,0.054830287,0.234828496,0.316455696,0,0,0.92,0.084337349,0.25,0,0.35,0.666666667,0,0,0.017241379,0.072186837,0.125,0.045454545,0,0.44,0
0.606557377,0.192259675,0.007832898,0.189973615,0.202531646,0,0,1,1,0.153846154,0.157894737,0.69,0,0,0,0.413793103,0.097664544,0.03125,0.090909091,0.081335314,0.67,0
0.885245902,0.218476904,0.002610966,0.142480211,0.126582278,0,0,1,1,0.105769231,0.105263158,0.36,1,0,0,0.00862069,0.212314225,0.0625,0.045454545,0,0.67,1
0.885245902,0.238451935,0.005221932,0.208443272,0.455696203,0,0,1,1,0.384615385,0.052631579,0.23,0,0.03030303,0.03030303,0.004310345,0.141223485,0.15625,0,0,0.38,1
0.918032787,0.302122347,0.023498695,0.377308707,0.126582278,0,0,1,1,0.096153846,0.052631579,0.1,0,0,0,0.012931034,0.149066713,0.0625,0.071088683,0,0.5,0
0.68852459,0.199750312,0.020887728,0.234828496,0.227848101,0.052631579,0.052631579,0.95,0.301204819,0.182692308,0.052631579,0.26,0,0,0,0.081896552,0.174097665,0.125,0.090909091,0,0.78,1
0.459016393,0.228464419,0.01305483,0.213720317,0.430379747,0,0,0.94,0.084337349,0.144230769,0.105263158,0.26,0.625,0,0,0.245689655,0.176220807,0.5,0.045454545,0.166666667,0.95,1
0.524590164,0.151061174,0.005221932,0.129287599,0.202531646,0,0,0.82,0.21686747,0.163461538,0.105263158,0.41,0,0.015151515,0.015151515,0.25,0.205944798,0.1875,0.045454545,0.111111111,0.73,0
0.786885246,0.223470662,0.028720627,0.171503958,0.367088608,0,0,0.97,0.421686747,0.346153846,0.052631579,0.78,1,0,0,0,0.171974522,0,0.045454545,0,0.6,0
0.639344262,0.334581773,0.002610966,0.229551451,0.443037975,0,0,0.94,0.265060241,0.346153846,0.105263158,0.08,0,0,0,0.172413793,0.149066713,0.34375,0,0.055555556,0.57,0
0.93442623,0.220973783,0.033942559,0.216358839,0.151898734,0,0,1,1,0.115384615,0,0.25,0,0.060606061,0.060606061,0,0.141223485,0.0625,0,0,0.5,1
0.568761029,0.112359551,0.214099217,0.218997361,0.025316456,0,0,1,1,0.019230769,0,0.5,1,0,0,0.193254185,0.149066713,0.140231879,0.071088683,0.081335314,0.723650918,0
0.475409836,0.187265918,0.026109661,0.197889182,0.227848101,0.263157895,0.052631579,0.72,0.240963855,0.240384615,0.052631579,0.28,0,0.015151515,0.015151515,0.349137931,0.16985138,0.15625,0.045454545,0.166666667,0.78,1
0.409836066,0.049937578,0.01305483,0.044854881,0.101265823,0,0,0.88,0.012048193,0.076923077,0.105263158,0.5,0,0,0,0.215517241,0.195329087,0.0625,0.045454545,0.055555556,0.8,0
0.901639344,0.222760794,0.107049608,0.258575198,0.101265823,0.052631579,0.052631579,1,1,0.076923077,0,0.38,0,0.015151515,0.015151515,0,0.176220807,0.0625,0,0,0.6,0
0.606557377,0.288389513,0.015665796,0.171503958,0.392405063,0,0,0.97,0.072289157,0.317307692,0.052631579,0.33,0,0,0,0.150862069,0.144373673,0.1875,0.090909091,0.055555556,0.59,0
0.737704918,0.268414482,0.070496084,0.27176781,0.164556962,0,0,1,1,0.144230769,0,0.53,0.142975435,0,0,0.004310345,0.112526539,0.03125,0,0,0.67,1
0.868852459,0.243445693,0.026109661,0.240105541,0.253164557,0,0,1,1,0.230769231,0.052631579,0.58,0.142975435,0,0,0.034482759,0.141223485,0.125,0,0,0.63,1
0.786885246,0.406991261,0.002610966,0.213720317,0.341772152,0,0,1,1,0.240384615,0.210526316,0.18,1,0,0,0.051724138,0.214437367,0.15625,0.045454545,0,0.41,1
0.295081967,0.213483146,0.005221932,0.203166227,0.316455696,0.052631579,0,0.89,0.012048193,0.269230769,0.105263158,0.39,0,0.03030303,0.03030303,0.392241379,0.114649682,0.46875,0.090909091,0.611111111,1,1
0.885245902,0.154806492,0.018276762,0.176781003,0.265822785,0,0,1,1,0.211538462,0.052631579,0.38,0.541666667,0,0,0.043103448,0.106157113,0.0625,0.045454545,0,0.67,1
0.606557377,0.463171036,0.010443864,0.255936675,0.291139241,0,0,0.96,0.084337349,0.240384615,0.210526316,0.52,0,0.075757576,0.075757576,0.211206897,0.212314225,0.0625,0,0,0.75,0
0.737704918,0.4556804,0.005221932,0.287598945,0.493670886,0,0,1,1,0.394230769,0.105263158,0.2,0.041666667,0.015151515,0.015151515,0.047413793,0.180467091,0.5,0.045454545,0.055555556,0.69,1
0.655737705,0.128589263,0.01305483,0.176781003,0.303797468,0,0,0.92,0.457831325,0.240384615,0.157894737,0.04,0,0,0,0.202586207,0.149066713,0.125,0,0.222222222,0.38,0
0.442622951,0.074906367,0.018276762,0.081794195,0.215189873,0,0,0.88,0.144578313,0.019230769,0.105263158,0.18,0,0.015151515,0.015151515,0.271551724,0.097664544,0.09375,0.045454545,0.166666667,0.45,0
0.639344262,0.240948814,0.07310705,0.226912929,0.278481013,0,0,1,1,0.211538462,0,0.14,0.333333333,0,0,0.206896552,0.149066713,0.28125,0.071088683,0.222222222,0.69,0
0.737704918,0.148564295,0.107049608,0.211081794,0.227848101,0,0,0.94,0.457831325,0.009615385,0,0.33,0.142975435,0,0,0.077586207,0.141223485,0.09375,0,0.055555556,0.5,1
0.393442623,0.151061174,0.033942559,0.137203166,0.139240506,0.105263158,0,0.64,0.048192771,0.134615385,0,0.71,0,0.121212121,0.121212121,0.262931034,0.152866242,0.03125,0.181818182,0,0.86,0
0.819672131,0.247191011,0.005221932,0.248021108,0.265822785,0,0,1,1,0.211538462,0.105263158,0.36,0.166666667,0.03030303,0.03030303,0.086206897,0.141223485,0.03125,0,0.055555556,0.29,1
0.672131148,0.263420724,0.01305483,0.203166227,0.253164557,0,0,1,1,0.192307692,0.105263158,0.45,1,0,0,0.314655172,0.171974522,0.15625,0.136363636,0.111111111,1,0
0.819672131,0.263420724,0.002610966,0.248021108,0.17721519,0,0,0.93,0.204819277,0.144230769,0.052631579,0.27,0.041666667,0.03030303,0.03030303,0,0.144373673,0,0.045454545,0,0.5,1
0.540983607,0.380774032,0.015665796,0.319261214,0.481012658,0.157894737,0.052631579,0.79,0.289156627,0.471153846,0.105263158,0.48,0.166666667,0.015151515,0.015151515,0.193965517,0.159235669,0.25,0.090909091,0.222222222,0.65,0
0.62295082,0.08988764,0.007832898,0.068601583,0.17721519,0.052631579,0,0.76,0.277108434,0.163461538,0.210526316,0.53,0,0,0,0.056034483,0.199575372,0.09375,0.181818182,0,0.8,0
0.62295082,0.228464419,0.010443864,0.150395778,0.481012658,0,0,1,1,0.221153846,0.157894737,0.34,0.208333333,0.015151515,0.015151515,0.137931034,0.1507431,0.21875,0.136363636,0,0.65,1
0.37704918,0.1360799,0.007832898,0.094986807,0.316455696,0,0,0.96,0.012048193,0.259615385,0.315789474,0.56,0,0.015151515,0.015151515,0.159482759,0.133757962,0.15625,0.272727273,0,0.75,0
0.819672131,0.489388265,0.057441253,0.364116095,0.430379747,0,0,1,1,0.240384615,0,0.15,0.142975435,0,0,0,0.108280255,0.03125,0.045454545,0.055555556,0.43,1
0.836065574,0.38576779,0.026109661,0.213720317,0.329113924,0,0,1,1,0.25,0.052631579,0.31,0,0,0,0.034482759,0.048832272,0.09375,0.045454545,0,0.36,1
0.918032787,0.400749064,0.023498695,0.298153034,0.113924051,0,0,1,1,0.086538462,0.052631579,0.11,0,0.075757576,0.075757576,0,0.149066713,0,0.071088683,0.081335314,0,0
0.721311475,0.238451935,0.060052219,0.102902375,0.101265823,0,0,1,1,0.173076923,0,0.13,1,0,0,0.193965517,0.01910828,0.15625,0,0,0.86,1
0.508196721,0.102372035,0.031331593,0.100263852,0.164556962,0,0,1,1,0.125,0,0.38,0.458333333,0,0,0.387931034,0.184713376,0.1875,0.045454545,0.111111111,1,1
0.606557377,0.413233458,0.005221932,0.187335092,0.202531646,0,0,1,1,0.192307692,0.421052632,0.3,0,0,0,0.336206897,0.195329087,0.1875,0.045454545,0.222222222,0.67,0
0.573770492,0.264669164,0.007832898,0.19525066,0.101265823,0.052631579,0,0.89,0.108433735,0.086538462,0.105263158,0.22,0.142975435,0,0,0.185344828,0.141223485,0.09375,0,0.055555556,0.67,1
0.655737705,0.288389513,0.005221932,0.234828496,0.367088608,0.052631579,0.052631579,0.94,0.168674699,0.317307692,0.157894737,0.33,0.041666667,0.03030303,0.03030303,0.00862069,0.159235669,0.03125,0.136363636,0,0.4,1
0.573770492,0.173533084,0.002610966,0.153034301,0.329113924,0.052631579,0.052631579,0.93,0.180722892,0.269230769,0.052631579,0.11,0,0.03030303,0,0.168103448,0.002123142,0.15625,0.045454545,0.055555556,0.5,0
0.409836066,0.154806492,0.020887728,0.142480211,0.037974684,0.105263158,0.105263158,0.75,0.843373494,0.048076923,0.105263158,0.5,0,0.015151515,0.015151515,0.193254185,0.106157113,0.140231879,0.045454545,0.081335314,1,0
0.606557377,0.167290886,0.054830287,0.224274406,0.291139241,0,0,0.96,0.698795181,0.230769231,0,0.25,0,0,0,0.310344828,0.10403397,0.15625,0.090909091,0.111111111,0.62,1
0.672131148,0.423220974,0.010443864,0.224274406,0.329113924,0.105263158,0.052631579,0.82,0.096385542,0.317307692,0.105263158,0.04,0.25,0,0,0.030172414,0.10403397,0.1875,0,0,0.5,0
0.475409836,0.072409488,0.01305483,0.042216359,0.113924051,0.105263158,0.052631579,0.9,0.554216867,0.096153846,0.157894737,0.4,0.166666667,0.03030303,0.03030303,0.228448276,0.154989384,0.15625,0.136363636,0.111111111,0.9,0
0.885245902,0.191011236,0.010443864,0.17414248,0.443037975,0,0,1,1,0.346153846,0.052631579,0.19,0,0,0,0.00862069,0.141223485,0.0625,0,0,0.2,1
0.68852459,0.191011236,0.033942559,0.192612137,0.291139241,0.052631579,0.052631579,1,1,0.028846154,0,0.17,1,0.015151515,0,0.025862069,0.078556263,0.125,0.090909091,0,0.64,0
0.721311475,0.06741573,0.002610966,0.042216359,0.126582278,0,0,1,1,0.105769231,0.210526316,0.36,0.333333333,0,0,0.021551724,0.163481953,0.09375,0.090909091,0,0.67,0
0.786885246,0.143570537,0.015665796,0.131926121,0.17721519,0,0,0.93,0.373493976,0.134615385,0.157894737,0.21,1,0,0,0.00862069,0.149066713,0.0625,0,0,0.43,0
0.62295082,0.257178527,0.007832898,0.153034301,0.35443038,0.052631579,0.052631579,0.97,0.481927711,0.278846154,0.315789474,0.34,0,0.015151515,0.015151515,0.11637931,0.205944798,0.125,0.090909091,0,0.5,0
0.360655738,0.298377029,0.01305483,0.224274406,0.139240506,0.157894737,0.105263158,0.71,0.024096386,0.134615385,0.052631579,0.64,0,0.015151515,0.015151515,0.336206897,0.159235669,0.09375,0.045454545,0.055555556,0.83,0
0.672131148,0.225967541,0.002610966,0.116094987,0.139240506,0,0,1,1,0.115384615,0.105263158,0.25,1,0.03030303,0.015151515,0.25,0.06581741,0.09375,0.045454545,0.055555556,0.83,0
0.459016393,0.157303371,0.010443864,0.150395778,0.063291139,0.052631579,0.052631579,0.75,0.156626506,0.076923077,0.052631579,0.38,0.125,0.03030303,0.03030303,0.387931034,0.149066713,0.03125,0,0.055555556,1,0
0.573770492,0.31710362,0.015665796,0.176781003,0.430379747,0,0,0.97,0.43373494,0.336538462,0.210526316,0.23,0,0.106060606,0.075757576,0.297413793,0.210191083,0.28125,0.090909091,0.166666667,0.8,0
0.704918033,0.332084894,0.002610966,0.19525066,0.291139241,0,0,1,1,0.336538462,0.315789474,0.28,0,0.03030303,0.03030303,0.056034483,0.112526539,0.125,0.045454545,0,0.43,1
0.721311475,0.293383271,0.01305483,0.19525066,0.341772152,0,0,1,1,0.259615385,0.105263158,0.11,0.625,0,0,0.150862069,0.141223485,0.15625,0,0.111111111,0.67,1
0.786885246,0.323345818,0.028720627,0.279683377,0.341772152,0,0,0.96,0.638554217,0.259615385,0.052631579,0.22,0,0,0,0.099137931,0.027600849,0.34375,0.045454545,0,0.65,1
0.459016393,0.15855181,0.018276762,0.131926121,0.303797468,0,0,1,1,0.230769231,0.157894737,0.17,1,0.03030303,0.03030303,0.13362069,0.182590234,0.3125,0.045454545,0.222222222,0.92,0
0.573770492,0.016229713,0.033942559,0.026385224,0.037974684,0,0,1,1,0.028846154,0,1,0,0.03030303,0.03030303,0.104597885,0.152866242,0.115380019,0.045454545,0.039404979,1,1
0.786885246,0.167290886,0.062663185,0.155672823,0.240506329,0,0,1,1,0.182692308,0,0.21,1,0,0,0.181034483,0.082802548,0.03125,0.045454545,0,0.6,1
0.950819672,0.441947566,0.109660574,0.366754617,0.113924051,0,0,1,1,0.086538462,0,0.22,0,0,0,0.030172414,0.141223485,0.03125,0,0,0.4,1
0.721311475,0.243445693,0.026109661,0.176781003,0.417721519,0,0,1,1,0.317307692,0.052631579,0.15,0.333333333,0,0,0.159482759,0.141223485,0.0625,0,0.055555556,0.3,1
0.786885246,0.199750312,0.060052219,0.224274406,0.329113924,0,0,1,1,0.25,0,0.31,0.125,0.015151515,0.015151515,0.047413793,0.123142251,0.03125,0.045454545,0,0.33,1
0.557377049,0.424469413,0.007832898,0.158311346,0.240506329,0,0,0.89,0.024096386,0.182692308,0.157894737,0.37,0,0.03030303,0.03030303,0.060344828,0.201698514,0.0625,0.090909091,0,0.55,0
0.426229508,0.109862672,0.028720627,0.121372032,0.341772152,0,0,0.96,0.915662651,0.259615385,0.052631579,0.15,0.041666667,0.03030303,0.03030303,0.293103448,0.176220807,0.34375,0,0.111111111,0.86,0
0.770491803,0.178526841,0.005221932,0.200527704,0.316455696,0,0,0.92,0.602409639,0.25,0.157894737,0.5,0.125,0.015151515,0.015151515,0.00862069,0.180467091,0.0625,0.090909091,0.039404979,0.56,1
0.704918033,0.148564295,0.031331593,0.134564644,0.189873418,0,0,1,1,0.153846154,0,0.56,0,0,0,0.24137931,0.127388535,0.0625,0.090909091,0.055555556,1,1
0.409836066,0.049937578,0.005221932,0.052770449,0.215189873,0,0,1,1,0.173076923,0.105263158,0.5,0,0.106060606,0.106060606,0.387931034,0.157112527,0.15625,0.181818182,0.055555556,1,0
0.508196721,0.059925094,0.018276762,0.058047493,0.17721519,0.105263158,0.105263158,1,1,0.144230769,0.157894737,0.43,0.333333333,0,0,0.275862069,0.163481953,0.09375,0.090909091,0.055555556,0.55,0
0.836065574,0.354556804,0.005221932,0.229551451,0.278481013,0,0,0.96,0.445783133,0.221153846,0.052631579,0.26,0,0.03030303,0.03030303,0.034482759,0.141223485,0.125,0,0,0.5,1
0.540983607,0.15980025,0.005221932,0.105540897,0.151898734,0,0,0.92,0.048192771,0.125,0.052631579,0.23,0,0.015151515,0.015151515,0.137931034,0.110403397,0.15625,0.045454545,0.055555556,0.7,1
0.540983607,0.576779026,0.005221932,0.182058047,0.291139241,0,0,0.96,0.180722892,0.25,0.105263158,0.31,0,0.03030303,0.03030303,0.340517241,0.076433121,0.1875,0.045454545,0.166666667,0.8,0
0.655737705,0.164794007,0.005221932,0.131926121,0.632911392,0,0,1,1,0.519230769,0.315789474,0.5,0,0.060606061,0.060606061,0.155172414,0.176220807,0.1875,0.272727273,0,0.72,0
0.049180328,0.468164794,0.002610966,0.287598945,0.126582278,0.368421053,0.105263158,0.63,0,0.163461538,0.105263158,0.19,0,0,0,0.254310345,0.165605096,0.25,0.090909091,0.111111111,0.85,0
0.836065574,0.322097378,0.031331593,0.319261214,0.189873418,0,0,1,1,0.144230769,0,0.4,0.208333333,0.015151515,0.015151515,0.125,0.141223485,0.0625,0,0,0.6,1
0.754098361,0.463171036,0.088772846,0.34828496,0.164556962,0.052631579,0,0.71,0.168674699,0.144230769,0,0.13,0,0.045454545,0.045454545,0.004310345,0.149066713,0.0625,0,0,0.38,0
0.754098361,0.244694132,0.062663185,0.258575198,0.113924051,0.052631579,0.052631579,0.9,0.65060241,0.096153846,0,0.4,0,0,0,0.004310345,0.141223485,0.0625,0,0,0.43,1
0.491803279,0.383270911,0.023498695,0.124010554,0.430379747,0,0,1,1,0.240384615,0.052631579,0.32,0,0.106060606,0.090909091,0.232758621,0.125265393,0.25,0.090909091,0.111111111,0.52,0
0.950819672,0.440699126,0.046997389,0.517150396,0.101265823,0,0,1,1,0.105769231,0,0.13,0.142975435,0,0,0.034482759,0.141223485,0.0625,0.06351081,0,0.4,1
0.540983607,0.20349563,0.005221932,0.10817942,0.227848101,0,0,0.85,0.024096386,0.192307692,0.210526316,0.3,0,0.060606061,0.045454545,0.056034483,0.149066713,0.1875,0,0,0.58,0
0.786885246,0.267166042,0,0.211081794,0.316455696,0,0,1,1,0.336538462,0.052631579,0.35,0.041666667,0.015151515,0.015151515,0,0.149066713,0.03125,0.136363636,0,0.38,0
0.803278689,0.224719101,0.020887728,0.17414248,0.316455696,0,0,1,1,0.25,0.052631579,0.08,0,0.03030303,0.03030303,0.025862069,0.149066713,0.0625,0,0,0.3,0
0.770491803,0.320848939,0.005221932,0.205804749,0.367088608,0,0,1,1,0.307692308,0.105263158,0.59,0.083333333,0.015151515,0.015151515,0.112068966,0.152866242,0.09375,0.136363636,0,0.5,1
0.475409836,0.248439451,0.007832898,0.211081794,0.392405063,0.052631579,0,0.69,0.13253012,0.375,0.105263158,0.09,1,0.060606061,0.060606061,0.056034483,0.210191083,0.125,0,0.111111111,0.36,0
0.852459016,0.310861423,0.026109661,0.213720317,0.303797468,0,0,1,1,0.278846154,0.052631579,0.41,0.041666667,0.015151515,0.015151515,0.021551724,0.141223485,0.09375,0,0.055555556,0.42,1
0.62295082,0.443196005,0.01305483,0.176781003,0.329113924,0,0,0.96,0.722891566,0.259615385,0.157894737,0.52,0.208333333,0,0,0.168103448,0.141223485,0.09375,0.090909091,0.055555556,0.75,1
0.68852459,0.496878901,0.007832898,0.35883905,0.35443038,0,0,0.96,0.325923382,0.278846154,0.105263158,0.18,1,0.045454545,0.045454545,0.060344828,0.174097665,0.34375,0.090909091,0,0.71,1
0.475409836,0.166042447,0.005221932,0.155672823,0.113924051,0.157894737,0.105263158,0.69,0.265060241,0.134615385,0.052631579,0.38,0,0,0,0,0.141223485,0,0.06351081,0.039404979,0,1
0.37704918,0.087390762,0.002610966,0.063324538,0.075949367,0.157894737,0.157894737,0.88,0.493975904,0.076923077,0.157894737,0.25,1,0.03030303,0.03030303,0.370689655,0.006369427,0.15625,0,0.166666667,1,0
0.721311475,0.253433208,0.010443864,0.237467018,0.556962025,0,0,1,1,0.423076923,0.368421053,0.2,0.125,0.015151515,0.015151515,0.060344828,0.184713376,0.3125,0.090909091,0,0.57,1
0.770491803,0.265917603,0.007832898,0.213720317,0.227848101,0,0,1,1,0.105769231,0.105263158,0.5,0.083333333,0.015151515,0.015151515,0.120689655,0.203821656,0.09375,0.045454545,0,0.63,1
0.672131148,0.118601748,0.002610966,0.092348285,0.139240506,0.052631579,0,0.92,0.313253012,0.134615385,0.315789474,0.31,1,0,0,0.155172414,0.149066713,0.125,0,0,0.63,0
0.114754098,0.218476904,0.002610966,0.158311346,0.050632911,0.736842105,0.526315789,0.29,0.024096386,0.163461538,0.157894737,0.53,1,0.121212121,0.121212121,0.456896552,0.205944798,0.03125,0.045454545,0.055555556,1,0
0.770491803,0.198501873,0.01305483,0.116094987,0.126582278,0,0,0.9,0.289156627,0.096153846,0.157894737,0.5,0.125,0.015151515,0.015151515,0.034482759,0.157112527,0.0625,0.045454545,0,0.67,0
0.754098361,0.384519351,0.031331593,0.192612137,0.379746835,0,0,1,1,0.326923077,0,0.35,0,0.015151515,0.015151515,0.254310345,0.141223485,0.09375,0.045454545,0,0.71,1
0.68852459,0.446941323,0.002610966,0.102902375,0.227848101,0,0,1,1,0.355769231,0.315789474,0.32,1,0,0,0.155172414,0.080679406,0.09375,0.090909091,0,0.55,0
0.754098361,0.069912609,0.01305483,0.058047493,0.126582278,0,0,1,1,0.096153846,0.157894737,0.3,1,0.03030303,0.03030303,0.112068966,0.149066713,0.03125,0.071088683,0,0.2,0
0.803278689,0.238451935,0.002610966,0.187335092,0.455696203,0,0,1,1,0.355769231,0.157894737,0.38,0,0.075757576,0.075757576,0.030172414,0.141223485,0.0625,0.045454545,0,0.33,1
0.426229508,0.082397004,0.018276762,0.07651715,0.215189873,0,0,1,1,0.163461538,0.157894737,0.12,0,0.045454545,0.045454545,0.314655172,0.149066713,0.25,0,0.277777778,0.67,0
0.508196721,0.129837703,0.005221932,0.126649077,0.088607595,0.157894737,0.157894737,0.73,0.771084337,0.105769231,0.052631579,0.36,0.041666667,0.060606061,0.060606061,0.387931034,0.210191083,0.03125,0.045454545,0.055555556,0.75,1
0.475409836,0.164794007,0.007832898,0.116094987,0.215189873,0,0,0.94,0,0.182692308,0.157894737,0.63,0,0.015151515,0.015151515,0.271551724,0.116772824,0.0625,0.181818182,0.055555556,0.88,0
0.770491803,0.087390762,0.007832898,0.102902375,0.227848101,0,0,1,1,0.173076923,0.052631579,0.22,0,0.015151515,0.015151515,0.181034483,0.149066713,0.09375,0,0,0.57,0
0.491803279,0.083645443,0.005221932,0.073878628,0.240506329,0,0,1,1,0.192307692,0.157894737,0.3,0.041666667,0.03030303,0.03030303,0.267241379,0.165605096,0.1875,0.045454545,0.111111111,0.67,0
0.885245902,0.401997503,0.096605744,0.263852243,0.202531646,0,0,1,1,0.153846154,0,0,0,0,0,0.021551724,0.141223485,0.0625,0.06351081,0,0.14,1
